match_id,date,league,turn,team_1,team_2,goals_1,goals_2,winner,possession_1,possession_2,goal_chances_1,goal_chances_2,shots_on_target_1,shots_on_target_2,shots_off_target_1,shots_off_target_2,offsides_1,offsides_2,goalkeeper_saves_1,goalkeeper_saves_2,fouls_1,fouls_2,attacks_1,attacks_2,dangerous_attacks_1,dangerous_attacks_2,red_cards_1,red_cards_2,bet_1,bet_x,bet_2,team_1_formation,team_2_formation,month,day_of_week,shots_1,shots_2,player_0_team_1,player_0_team_2,player_1_team_1,player_1_team_2,player_2_team_1,player_2_team_2,player_3_team_1,player_3_team_2,player_4_team_1,player_4_team_2,player_5_team_1,player_5_team_2,player_6_team_1,player_6_team_2,player_7_team_1,player_7_team_2,player_8_team_1,player_8_team_2,player_9_team_1,player_9_team_2,player_10_team_1,player_10_team_2
2o0hjEWq,2021-08-08 19:00:00,Liga Portugal,1.0,FC Porto,BSAD,2.0,0.0,1.0,71,29,21.0,7.0,7.0,3.0,9.0,2.0,0.0,2.0,3.0,5.0,11.0,15.0,149.0,73.0,91.0,24.0,0.0,0.0,1.19,7.25,17.0,4 - 4 - 2,5 - 3 - 2,8,6,16.0,5.0,7.2,6.9,8.8,5.4,7.3,6.6,7.4,6.6,7.5,6.9,7.7,6.2,7.2,6.3,7.2,6.4,8.2,5.8,7.8,6.4,6.9,6.8
zab0lh1d,2021-08-08 16:30:00,Liga Portugal,1.0,Guimaraes,Portimonense,0.0,1.0,2.0,55,45,18.0,7.0,3.0,1.0,10.0,4.0,2.0,6.0,0.0,3.0,15.0,12.0,118.0,90.0,78.0,26.0,0.0,0.0,1.98,3.3,4.4,4 - 3 - 3,4 - 3 - 3,8,6,13.0,5.0,5.8,7.2,6.4,7.3,7.7,7.4,6.3,8.0,6.4,7.1,7.3,7.0,7.5,7.2,6.8,7.0,7.0,7.9,6.2,7.4,6.7,6.5
pUuiBF89,2021-08-08 16:30:00,Liga Portugal,1.0,Tondela,Santa Clara,3.0,0.0,1.0,46,54,10.0,23.0,5.0,5.0,3.0,15.0,1.0,2.0,5.0,2.0,18.0,12.0,83.0,128.0,23.0,56.0,0.0,0.0,3.15,3.15,2.48,4 - 2 - 3 - 1,4 - 3 - 3,8,6,8.0,20.0,7.8,5.7,7.8,6.4,6.7,6.6,7.4,6.4,6.9,6.3,7.0,6.5,7.9,7.3,7.4,6.9,7.2,6.7,7.0,6.8,8.1,7.0
d4qeAZNF,2021-08-07 21:30:00,Liga Portugal,1.0,Maritimo,Braga,0.0,2.0,2.0,45,55,7.0,12.0,0.0,5.0,4.0,6.0,1.0,0.0,3.0,0.0,23.0,12.0,75.0,130.0,25.0,36.0,0.0,0.0,4.85,3.65,1.8,4 - 4 - 2,4 - 4 - 2,8,5,4.0,11.0,6.4,6.4,6.5,7.0,6.8,8.5,6.0,7.2,6.1,6.8,6.2,7.0,6.3,7.8,6.4,7.2,7.0,6.7,6.1,7.8,5.6,7.2
CGsqDyvc,2021-08-07 19:00:00,Liga Portugal,1.0,Moreirense,Benfica,1.0,2.0,2.0,35,65,10.0,10.0,3.0,6.0,4.0,3.0,1.0,0.0,4.0,2.0,20.0,18.0,84.0,117.0,29.0,43.0,0.0,1.0,8.0,4.6,1.44,4 - 4 - 2,3 - 5 - 2,8,5,7.0,9.0,6.4,6.6,6.5,8.0,5.7,7.4,6.6,7.2,6.8,8.6,6.7,5.2,5.7,7.2,6.2,7.5,6.2,7.4,6.5,7.1,7.1,6.6
x2cPh7hr,2021-08-07 13:45:00,Liga Portugal,1.0,Arouca,Estoril,0.0,2.0,2.0,53,47,11.0,12.0,3.0,6.0,6.0,5.0,3.0,2.0,4.0,3.0,14.0,13.0,126.0,89.0,59.0,37.0,0.0,0.0,2.32,3.18,3.45,4 - 3 - 3,4 - 3 - 3,8,5,9.0,11.0,6.5,7.2,7.7,6.9,6.9,7.0,6.3,7.5,6.7,8.4,6.4,7.0,6.7,7.6,7.5,7.1,6.3,6.7,5.9,6.6,6.9,7.9
QP8QffOS,2021-08-06 21:15:00,Liga Portugal,1.0,Sporting,Vizela,3.0,0.0,1.0,68,32,15.0,6.0,5.0,1.0,7.0,4.0,2.0,5.0,1.0,2.0,9.0,16.0,146.0,84.0,65.0,24.0,0.0,0.0,1.28,5.65,14.0,3 - 4 - 3,4 - 1 - 4 - 1,8,4,12.0,5.0,7.0,5.6,7.1,5.7,7.1,6.2,7.5,6.6,8.0,6.8,7.6,6.3,7.4,6.6,7.5,6.0,8.7,6.4,8.5,6.6,6.4,5.9
pAHymvy1,2022-05-22 21:00:00,Serie A,38.0,Salernitana,Udinese,0.0,4.0,2.0,51,49,25.0,19.0,10.0,11.0,10.0,6.0,2.0,2.0,7.0,10.0,11.0,12.0,133.0,80.0,57.0,37.0,0.0,0.0,1.9,4.0,4.0,3 - 5 - 2,3 - 5 - 2,5,6,20.0,17.0,6.3,9.0,6.5,7.1,5.9,7.3,6.2,7.1,6.6,7.9,6.4,7.4,7.4,7.3,6.8,7.3,6.0,9.4,6.9,8.7,6.5,8.4
6HRehZCt,2022-05-22 21:00:00,Serie A,38.0,Venezia,Cagliari,0.0,0.0,0.0,43,57,7.0,31.0,1.0,7.0,5.0,12.0,5.0,3.0,7.0,1.0,6.0,19.0,68.0,146.0,34.0,89.0,0.0,0.0,5.3,4.25,1.65,3 - 4 - 2 - 1,3 - 5 - 2,5,6,6.0,19.0,8.5,6.6,7.4,7.2,7.4,7.5,7.1,7.0,7.1,7.0,7.2,7.7,8.1,7.1,7.1,6.6,6.8,7.1,7.7,7.1,6.7,6.7
OfTSl06l,2022-05-22 18:00:00,Serie A,38.0,Inter,Sampdoria,3.0,0.0,1.0,58,42,27.0,9.0,12.0,3.0,6.0,4.0,1.0,1.0,3.0,9.0,6.0,12.0,130.0,57.0,87.0,23.0,0.0,0.0,1.16,9.75,15.0,3 - 5 - 2,4 - 1 - 4 - 1,5,6,18.0,7.0,7.3,8.1,6.9,6.6,6.7,6.9,7.2,6.2,7.3,6.6,8.1,6.3,7.4,6.4,7.9,6.2,9.3,6.4,8.7,6.7,7.1,6.1
EqMunbj7,2022-05-22 18:00:00,Serie A,38.0,Sassuolo,AC Milan,0.0,3.0,2.0,53,47,15.0,18.0,3.0,12.0,9.0,4.0,0.0,3.0,9.0,3.0,8.0,13.0,90.0,81.0,19.0,46.0,0.0,0.0,7.3,5.15,1.43,4 - 3 - 3,4 - 2 - 3 - 1,5,6,12.0,16.0,7.1,7.3,6.4,6.7,6.6,7.1,5.9,6.9,6.7,7.7,7.1,7.0,6.1,8.1,6.1,7.5,6.9,6.8,6.1,8.7,6.2,9.0
hzLqoI5D,2022-05-22 12:30:00,Serie A,38.0,Spezia,Napoli,0.0,3.0,2.0,32,68,16.0,10.0,4.0,4.0,10.0,1.0,2.0,0.0,1.0,4.0,10.0,9.0,80.0,106.0,44.0,33.0,0.0,0.0,5.7,4.73,1.55,4 - 2 - 3 - 1,4 - 2 - 3 - 1,5,6,14.0,5.0,5.4,7.5,6.7,7.1,5.8,7.3,5.8,7.6,6.4,6.9,6.5,7.7,7.0,6.9,6.1,7.7,7.0,7.9,8.0,7.1,5.9,7.8
UwPge2TK,2022-05-21 20:45:00,Serie A,38.0,Atalanta,Empoli,0.0,1.0,2.0,63,37,40.0,7.0,10.0,3.0,13.0,3.0,2.0,2.0,2.0,10.0,6.0,7.0,143.0,59.0,112.0,29.0,0.0,0.0,1.2,7.8,13.5,3 - 4 - 2 - 1,4 - 3 - 1 - 2,5,5,23.0,6.0,6.8,9.3,6.4,7.7,6.6,7.8,7.9,7.9,6.9,7.3,6.3,8.1,7.5,6.9,6.8,7.0,6.6,6.8,8.0,6.7,8.0,6.8
8UNcfMrR,2022-05-21 20:45:00,Serie A,38.0,Fiorentina,Juventus,2.0,0.0,1.0,67,33,13.0,1.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,13.0,14.0,147.0,68.0,79.0,28.0,0.0,0.0,1.83,4.0,4.25,4 - 3 - 3,3 - 5 - 2,5,5,9.0,0.0,6.5,5.9,7.8,6.3,7.4,6.7,6.8,6.7,7.5,6.4,7.4,6.7,7.1,6.3,7.8,6.3,8.6,6.8,7.3,5.6,7.0,6.5
6JIXmKLf,2022-05-21 20:45:00,Serie A,38.0,Lazio,Verona,3.0,3.0,0.0,55,45,19.0,10.0,7.0,7.0,8.0,3.0,1.0,4.0,4.0,4.0,9.0,19.0,88.0,93.0,34.0,41.0,0.0,0.0,1.94,3.85,3.9,4 - 3 - 3,3 - 4 - 2 - 1,5,5,15.0,10.0,6.3,6.4,6.6,5.5,6.0,6.6,6.8,5.9,6.6,6.3,6.7,7.4,7.8,6.3,6.9,7.9,7.9,7.0,7.6,6.8,7.6,7.3
Q9APktir,2022-05-21 17:15:00,Serie A,38.0,Genoa,Bologna,0.0,1.0,2.0,51,49,18.0,11.0,5.0,4.0,7.0,3.0,2.0,4.0,3.0,5.0,17.0,10.0,111.0,117.0,44.0,37.0,0.0,0.0,1.84,4.1,4.1,4 - 2 - 3 - 1,3 - 5 - 2,5,5,12.0,7.0,6.5,7.5,6.9,7.6,6.8,7.3,7.0,7.4,6.7,7.3,7.2,7.2,6.1,7.5,6.2,7.2,6.5,7.3,7.8,6.1,6.4,8.0
fuaS91rE,2022-05-20 20:45:00,Serie A,38.0,Torino,AS Roma,0.0,3.0,2.0,59,41,13.0,14.0,2.0,6.0,8.0,5.0,4.0,3.0,3.0,2.0,10.0,10.0,103.0,80.0,40.0,32.0,0.0,0.0,3.5,3.7,2.11,3 - 4 - 2 - 1,3 - 4 - 1 - 2,5,4,10.0,11.0,5.1,6.9,6.0,6.6,6.6,7.2,5.3,6.6,7.0,7.0,7.0,7.0,7.0,7.4,6.2,7.2,6.1,8.5,5.4,6.3,6.7,8.6
pjkjysxk,2022-05-16 20:45:00,Serie A,37.0,Juventus,Lazio,2.0,2.0,0.0,37,63,4.0,18.0,2.0,7.0,2.0,8.0,4.0,0.0,5.0,0.0,16.0,13.0,54.0,133.0,10.0,50.0,0.0,0.0,2.07,3.6,3.7,4 - 2 - 3 - 1,4 - 3 - 3,5,0,4.0,15.0,7.2,5.9,6.3,6.9,6.3,6.9,6.6,6.3,6.6,6.5,6.5,7.5,6.8,7.6,6.8,6.8,6.4,6.9,8.8,6.6,7.8,7.6
YBVpcOb8,2022-05-16 18:30:00,Serie A,37.0,Sampdoria,Fiorentina,4.0,1.0,1.0,36,64,12.0,12.0,5.0,1.0,1.0,8.0,4.0,3.0,0.0,1.0,18.0,9.0,62.0,120.0,30.0,55.0,1.0,0.0,5.8,4.44,1.58,4 - 1 - 4 - 1,4 - 3 - 3,5,0,6.0,9.0,6.4,5.2,6.9,6.3,7.7,6.3,5.6,6.5,6.3,6.7,6.8,6.4,7.6,6.0,6.6,6.4,7.4,6.6,8.9,6.6,7.7,7.1
hhEFsqaL,2022-05-15 20:45:00,Serie A,37.0,Cagliari,Inter,1.0,3.0,2.0,38,62,10.0,17.0,2.0,7.0,5.0,8.0,0.0,0.0,4.0,1.0,12.0,15.0,77.0,92.0,43.0,32.0,0.0,0.0,8.7,5.55,1.36,3 - 5 - 2,3 - 5 - 2,5,6,7.0,15.0,6.4,6.7,5.8,6.6,6.7,7.7,6.9,6.5,6.6,8.8,6.3,8.2,6.5,7.2,6.1,7.3,6.4,7.7,7.2,6.3,6.1,8.6
Otlfz1ie,2022-05-15 18:00:00,Serie A,37.0,AC Milan,Atalanta,2.0,0.0,1.0,46,54,12.0,12.0,6.0,2.0,3.0,7.0,0.0,1.0,2.0,4.0,8.0,14.0,97.0,118.0,49.0,41.0,0.0,0.0,1.88,3.8,4.05,4 - 2 - 3 - 1,3 - 4 - 2 - 1,5,6,9.0,9.0,7.0,6.5,7.2,6.8,7.9,6.9,7.0,6.3,8.5,6.1,7.0,6.2,7.4,6.8,7.7,6.2,7.7,6.5,8.1,6.6,6.6,7.3
65waZK61,2022-05-15 15:00:00,Serie A,37.0,Napoli,Genoa,3.0,0.0,1.0,67,33,17.0,11.0,9.0,3.0,5.0,4.0,3.0,3.0,3.0,6.0,13.0,15.0,86.0,91.0,51.0,31.0,0.0,0.0,1.73,4.4,4.25,4 - 2 - 3 - 1,4 - 2 - 3 - 1,5,6,14.0,7.0,7.3,6.9,7.3,6.6,7.1,6.1,7.5,6.2,6.9,6.3,7.9,5.7,7.6,7.9,7.2,6.3,8.3,6.8,8.4,6.4,7.1,6.4
vkABrPqF,2022-05-15 12:30:00,Serie A,37.0,Bologna,Sassuolo,1.0,3.0,2.0,55,45,8.0,16.0,2.0,7.0,2.0,5.0,5.0,1.0,4.0,1.0,9.0,10.0,93.0,87.0,44.0,51.0,0.0,0.0,2.36,4.0,2.8,3 - 5 - 2,4 - 2 - 3 - 1,5,6,4.0,12.0,6.5,6.5,6.4,7.4,6.2,6.9,6.7,7.0,6.2,7.3,6.6,7.0,6.7,8.1,6.5,8.3,6.6,6.7,6.4,7.3,6.7,8.3
K8s3YvM7,2022-05-14 20:45:00,Serie A,37.0,AS Roma,Venezia,1.0,1.0,0.0,69,31,46.0,4.0,16.0,2.0,12.0,0.0,0.0,0.0,1.0,15.0,11.0,14.0,142.0,40.0,81.0,6.0,0.0,1.0,1.24,6.7,13.5,3 - 4 - 1 - 2,5 - 3 - 2,5,5,28.0,2.0,6.4,10.0,6.8,7.2,7.5,7.1,6.1,7.6,7.2,7.2,8.0,7.1,7.3,6.9,6.7,6.8,7.3,3.9,7.9,8.2,7.3,7.1
C2UldrEE,2022-05-14 18:00:00,Serie A,37.0,Udinese,Spezia,2.0,3.0,2.0,62,38,17.0,10.0,6.0,6.0,6.0,2.0,2.0,1.0,3.0,4.0,19.0,10.0,135.0,81.0,72.0,32.0,0.0,0.0,1.68,4.15,5.1,3 - 5 - 2,4 - 2 - 3 - 1,5,5,12.0,8.0,6.0,7.0,5.8,7.3,7.4,6.9,6.1,6.7,7.1,6.9,6.3,7.9,7.0,6.6,6.4,8.7,6.8,7.6,7.3,7.5,6.5,6.3
xQknxNMr,2022-05-14 18:00:00,Serie A,37.0,Verona,Torino,0.0,1.0,2.0,47,53,10.0,11.0,5.0,5.0,4.0,4.0,1.0,1.0,4.0,5.0,17.0,18.0,117.0,117.0,50.0,34.0,0.0,0.0,2.02,3.6,3.9,3 - 4 - 2 - 1,3 - 4 - 2 - 1,5,5,9.0,9.0,6.8,7.7,6.0,6.9,6.2,8.0,6.6,7.4,6.7,7.7,6.8,6.9,6.7,7.1,6.5,7.6,6.2,7.5,6.5,8.2,6.8,7.5
zH3Kt3ER,2022-05-14 15:00:00,Serie A,37.0,Empoli,Salernitana,1.0,1.0,0.0,46,54,16.0,28.0,6.0,9.0,9.0,11.0,1.0,0.0,8.0,5.0,18.0,8.0,74.0,121.0,36.0,82.0,0.0,0.0,2.92,3.5,2.42,4 - 3 - 1 - 2,3 - 5 - 2,5,5,15.0,20.0,8.8,7.4,7.2,6.6,6.7,7.7,7.2,7.1,7.1,7.2,7.0,8.1,7.6,6.8,7.6,7.5,7.1,7.2,6.8,7.6,6.7,7.6
hYoUVo09,2022-05-09 20:45:00,Serie A,36.0,Fiorentina,AS Roma,2.0,0.0,1.0,55,45,12.0,6.0,7.0,1.0,3.0,4.0,1.0,1.0,1.0,5.0,16.0,11.0,92.0,88.0,47.0,21.0,0.0,0.0,2.78,3.3,2.74,4 - 3 - 3,3 - 4 - 2 - 1,5,0,10.0,5.0,7.0,6.8,7.1,6.2,6.9,6.7,7.3,6.4,6.9,5.9,7.7,6.5,7.0,6.7,6.9,6.7,8.5,6.5,6.7,6.6,7.3,6.3
0bkxUPUL,2022-05-08 20:45:00,Serie A,36.0,Verona,AC Milan,1.0,3.0,2.0,47,53,10.0,18.0,3.0,8.0,5.0,6.0,0.0,2.0,5.0,2.0,15.0,7.0,75.0,111.0,52.0,45.0,0.0,0.0,5.1,4.07,1.7,3 - 4 - 2 - 1,4 - 2 - 3 - 1,5,6,8.0,14.0,6.5,6.8,6.1,7.1,6.1,7.4,6.2,7.1,7.5,6.9,7.2,8.4,6.0,6.9,6.8,7.6,6.1,7.4,6.6,8.2,6.5,7.3
d6UCNN7k,2022-05-08 18:00:00,Serie A,36.0,Salernitana,Cagliari,1.0,1.0,0.0,49,51,13.0,9.0,2.0,3.0,6.0,4.0,1.0,1.0,2.0,1.0,12.0,17.0,91.0,93.0,43.0,44.0,1.0,1.0,2.47,3.05,3.35,3 - 5 - 1 - 1,3 - 5 - 2,5,6,8.0,7.0,6.7,6.0,7.2,7.3,6.5,6.4,7.1,7.3,7.2,6.9,6.8,6.8,7.6,7.5,6.7,6.7,6.7,6.9,7.6,6.9,7.4,7.0
pSA7q5U8,2022-05-08 15:00:00,Serie A,36.0,Venezia,Bologna,4.0,3.0,1.0,40,60,18.0,23.0,9.0,10.0,5.0,7.0,2.0,0.0,7.0,5.0,10.0,13.0,91.0,104.0,40.0,55.0,0.0,0.0,3.1,3.75,2.27,5 - 3 - 1 - 1,3 - 5 - 2,5,6,14.0,17.0,8.1,5.8,6.8,6.3,7.1,6.2,6.6,6.2,7.0,6.8,8.2,6.8,6.4,8.2,6.3,7.0,6.9,6.2,6.7,7.2,7.8,8.1
UJSKL1x2,2022-05-08 12:30:00,Serie A,36.0,Spezia,Atalanta,1.0,3.0,2.0,35,65,5.0,17.0,1.0,6.0,4.0,6.0,4.0,3.0,3.0,0.0,10.0,12.0,66.0,130.0,24.0,63.0,0.0,0.0,6.3,4.85,1.5,4 - 3 - 3,3 - 4 - 1 - 2,5,6,5.0,12.0,5.9,6.1,6.7,6.6,6.6,7.8,6.2,7.7,6.0,6.9,6.2,6.7,7.1,8.0,6.3,6.8,7.4,8.0,6.2,7.4,6.8,7.5
pWQ8O3hq,2022-05-07 20:45:00,Serie A,36.0,Lazio,Sampdoria,2.0,0.0,1.0,62,38,16.0,9.0,10.0,2.0,3.0,4.0,0.0,2.0,2.0,8.0,9.0,9.0,145.0,74.0,61.0,22.0,0.0,0.0,1.47,4.7,6.7,4 - 3 - 3,4 - 1 - 4 - 1,5,5,13.0,6.0,7.0,7.8,9.1,6.8,8.0,6.7,7.1,6.3,7.3,7.0,7.7,6.2,7.0,6.2,9.5,6.7,7.1,6.7,6.9,6.6,7.4,6.5
jTTGMsNe,2022-05-07 18:00:00,Serie A,36.0,Sassuolo,Udinese,1.0,1.0,0.0,59,41,15.0,13.0,6.0,6.0,5.0,5.0,1.0,6.0,5.0,5.0,10.0,18.0,112.0,78.0,43.0,40.0,0.0,0.0,2.43,3.85,2.76,4 - 3 - 3,3 - 5 - 2,5,5,11.0,11.0,7.6,7.4,7.2,6.7,6.4,7.6,6.8,6.8,7.3,7.0,7.1,6.4,7.1,6.9,6.6,7.2,7.8,7.0,8.2,7.6,7.5,6.6
6yC3poF2,2022-05-07 15:00:00,Serie A,36.0,Torino,Napoli,0.0,1.0,2.0,43,57,10.0,11.0,3.0,6.0,4.0,3.0,2.0,1.0,5.0,3.0,18.0,11.0,101.0,90.0,29.0,40.0,0.0,0.0,3.2,3.65,2.1,3 - 4 - 2 - 1,4 - 2 - 3 - 1,5,5,7.0,9.0,7.6,7.4,5.5,6.7,5.9,6.6,6.2,7.6,6.6,7.3,6.3,7.5,6.7,8.0,6.9,7.2,6.3,7.8,6.5,6.3,6.7,7.6
WOpYU5FF,2022-05-06 21:00:00,Serie A,36.0,Genoa,Juventus,2.0,1.0,1.0,46,54,18.0,12.0,6.0,4.0,10.0,4.0,3.0,3.0,3.0,4.0,13.0,15.0,128.0,108.0,60.0,43.0,0.0,0.0,3.7,3.35,2.17,4 - 2 - 3 - 1,4 - 3 - 3,5,4,16.0,8.0,6.9,6.8,7.5,7.1,7.2,6.5,7.1,6.3,8.5,5.9,7.5,6.7,7.3,6.3,6.2,6.7,8.1,8.0,7.3,6.5,6.2,6.6
vkltTqpS,2022-05-06 18:45:00,Serie A,36.0,Inter,Empoli,4.0,2.0,1.0,65,35,37.0,4.0,10.0,2.0,19.0,0.0,2.0,1.0,0.0,6.0,10.0,9.0,102.0,36.0,84.0,12.0,0.0,0.0,1.16,8.8,15.0,3 - 5 - 2,4 - 3 - 1 - 2,5,4,29.0,2.0,6.0,6.7,7.0,6.7,6.6,6.6,7.7,6.1,7.3,6.1,7.6,7.2,7.1,6.4,8.8,6.1,8.2,6.7,6.8,6.2,9.1,6.7
A7Z7DfiB,2022-05-05 18:00:00,Serie A,20.0,Salernitana,Venezia,2.0,1.0,1.0,43,57,19.0,10.0,4.0,4.0,10.0,4.0,0.0,3.0,3.0,2.0,12.0,17.0,86.0,106.0,59.0,68.0,0.0,1.0,1.95,3.55,4.05,3 - 5 - 2,3 - 4 - 2 - 1,5,3,14.0,8.0,7.3,6.2,7.5,5.4,7.0,6.4,8.1,5.7,7.3,5.8,6.8,5.4,6.9,6.7,6.8,6.2,6.8,7.1,7.7,6.3,7.6,7.2
Sh16Kcet,2022-05-02 20:45:00,Serie A,35.0,Atalanta,Salernitana,1.0,1.0,0.0,62,38,20.0,11.0,5.0,9.0,9.0,1.0,2.0,0.0,8.0,4.0,13.0,9.0,128.0,117.0,84.0,33.0,0.0,0.0,1.32,5.8,9.9,3 - 4 - 3,3 - 5 - 2,5,0,14.0,10.0,8.2,7.1,6.5,7.8,7.3,7.3,7.4,6.7,6.3,7.6,7.1,8.7,7.2,7.4,7.4,7.5,8.2,6.9,6.4,8.1,7.2,7.1
4C5Z94wj,2022-05-01 20:45:00,Serie A,35.0,AS Roma,Bologna,0.0,0.0,0.0,42,58,17.0,10.0,5.0,4.0,6.0,5.0,1.0,2.0,4.0,5.0,10.0,9.0,118.0,116.0,53.0,30.0,0.0,0.0,1.52,4.3,7.1,3 - 4 - 2 - 1,3 - 5 - 2,5,6,11.0,9.0,7.3,8.2,7.4,7.1,6.8,6.5,7.4,7.8,7.4,7.6,7.0,8.2,7.1,7.1,7.1,7.1,7.1,6.7,7.1,6.3,6.8,6.5
A9dPWRp3,2022-05-01 18:00:00,Serie A,35.0,Udinese,Inter,1.0,2.0,2.0,48,52,7.0,12.0,3.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,12.0,10.0,108.0,72.0,49.0,41.0,0.0,0.0,6.6,4.7,1.5,3 - 5 - 2,3 - 5 - 2,5,6,6.0,8.0,6.3,6.8,6.8,6.7,5.7,7.2,6.2,8.3,6.5,6.7,6.1,7.1,6.5,6.9,6.1,7.4,7.1,7.9,6.4,6.2,6.3,7.2
zsmBFQFS,2022-05-01 15:00:00,Serie A,35.0,AC Milan,Fiorentina,1.0,0.0,1.0,48,52,13.0,8.0,2.0,2.0,7.0,2.0,6.0,2.0,2.0,1.0,17.0,17.0,103.0,89.0,62.0,33.0,0.0,0.0,1.67,3.95,5.3,4 - 2 - 3 - 1,4 - 3 - 3,5,6,9.0,4.0,7.2,5.8,7.6,6.5,6.9,6.5,7.1,6.7,7.2,6.4,7.0,6.5,7.5,6.6,6.9,6.2,7.2,6.5,7.1,6.8,7.2,6.3
SGq3HnoG,2022-05-01 15:00:00,Serie A,35.0,Empoli,Torino,1.0,3.0,2.0,38,62,11.0,13.0,4.0,3.0,5.0,6.0,1.0,1.0,0.0,3.0,14.0,11.0,75.0,117.0,36.0,70.0,2.0,0.0,2.83,3.5,2.55,4 - 3 - 1 - 2,3 - 4 - 2 - 1,5,6,9.0,9.0,5.1,6.9,4.0,7.0,6.1,7.2,6.8,7.4,6.5,7.0,7.2,7.4,6.4,7.3,6.2,7.1,6.1,6.6,6.0,7.7,6.0,7.0
tKm7G60M,2022-05-01 12:30:00,Serie A,35.0,Juventus,Venezia,2.0,1.0,1.0,50,50,17.0,9.0,4.0,3.0,7.0,5.0,0.0,0.0,2.0,2.0,17.0,12.0,98.0,100.0,46.0,32.0,0.0,0.0,1.26,6.75,10.0,4 - 4 - 2,4 - 3 - 2 - 1,5,6,11.0,8.0,6.7,6.0,7.9,6.4,9.0,6.6,7.9,6.6,6.7,5.9,7.2,7.0,6.3,6.8,7.3,6.6,7.7,7.4,6.7,6.4,6.9,6.4
d6hLX7Vd,2022-04-30 20:45:00,Serie A,35.0,Spezia,Lazio,3.0,4.0,2.0,29,71,9.0,22.0,3.0,9.0,3.0,9.0,3.0,2.0,5.0,0.0,15.0,10.0,69.0,141.0,33.0,74.0,0.0,0.0,6.4,4.6,1.52,4 - 2 - 3 - 1,4 - 3 - 3,4,5,6.0,18.0,5.8,5.7,6.2,6.5,7.4,6.3,5.0,7.7,6.0,6.5,6.3,8.3,6.1,7.5,7.3,7.1,7.1,6.8,6.0,7.8,6.2,7.0
r34w9Ohd,2022-04-30 18:00:00,Serie A,35.0,Sampdoria,Genoa,1.0,0.0,1.0,49,51,10.0,14.0,2.0,4.0,4.0,7.0,1.0,4.0,4.0,1.0,13.0,23.0,95.0,128.0,43.0,50.0,0.0,0.0,2.88,3.0,2.85,4 - 3 - 3,4 - 2 - 3 - 1,4,5,6.0,11.0,7.8,5.9,7.1,7.2,6.9,6.4,7.6,7.0,7.6,6.2,7.3,6.2,8.1,6.2,7.2,6.2,7.0,7.6,6.4,7.0,8.5,6.5
phfbISV9,2022-04-30 15:00:00,Serie A,35.0,Cagliari,Verona,1.0,2.0,2.0,58,42,14.0,13.0,5.0,4.0,4.0,5.0,2.0,3.0,2.0,4.0,16.0,17.0,150.0,80.0,41.0,36.0,0.0,0.0,2.64,3.35,2.83,3 - 5 - 2,3 - 4 - 2 - 1,4,5,9.0,9.0,6.0,7.5,5.4,7.3,6.7,7.4,7.5,7.2,6.4,7.0,6.7,6.5,7.0,7.0,5.9,6.6,6.5,7.8,7.3,7.8,6.5,7.8
xjZxBpOq,2022-04-30 15:00:00,Serie A,35.0,Napoli,Sassuolo,6.0,1.0,1.0,53,47,18.0,13.0,8.0,4.0,8.0,3.0,5.0,1.0,3.0,2.0,10.0,9.0,91.0,79.0,36.0,29.0,0.0,0.0,1.43,5.0,7.0,4 - 2 - 3 - 1,4 - 2 - 3 - 1,4,5,16.0,7.0,7.1,5.1,7.4,5.6,7.6,4.8,7.8,5.6,7.6,5.7,7.4,5.9,7.8,7.0,7.7,6.3,8.5,6.0,8.7,5.3,8.1,6.1
SpyuALpJ,2022-04-27 20:15:00,Serie A,20.0,Atalanta,Torino,4.0,4.0,0.0,50,50,16.0,5.0,5.0,4.0,5.0,1.0,2.0,1.0,0.0,1.0,12.0,11.0,111.0,91.0,44.0,29.0,0.0,0.0,1.53,4.43,6.6,3 - 4 - 1 - 2,3 - 4 - 2 - 1,4,2,10.0,5.0,5.5,5.5,5.7,5.8,6.7,6.7,6.5,5.9,6.2,6.8,7.5,6.4,5.1,8.1,7.2,6.5,6.6,6.9,6.4,6.1,10.0,7.9
SOwmIIxt,2022-04-27 20:15:00,Serie A,20.0,Bologna,Inter,2.0,1.0,1.0,42,58,5.0,26.0,3.0,7.0,2.0,10.0,0.0,0.0,6.0,1.0,11.0,9.0,78.0,135.0,18.0,89.0,0.0,0.0,8.3,5.4,1.38,3 - 4 - 1 - 2,3 - 5 - 2,4,2,5.0,17.0,7.8,5.3,7.1,6.2,7.0,6.0,7.1,7.6,6.8,5.9,7.3,7.6,6.9,6.6,7.0,7.0,6.8,7.7,7.6,6.3,7.6,6.4
tSsiHxhn,2022-04-27 18:00:00,Serie A,20.0,Fiorentina,Udinese,0.0,4.0,2.0,73,27,18.0,17.0,7.0,8.0,7.0,6.0,2.0,4.0,4.0,7.0,12.0,22.0,106.0,45.0,86.0,26.0,0.0,0.0,1.74,3.9,4.75,4 - 3 - 3,3 - 5 - 2,4,2,14.0,14.0,6.0,8.2,6.4,7.1,5.9,8.9,6.4,6.8,7.7,6.7,6.3,7.4,6.2,7.4,6.3,7.2,6.5,8.0,6.9,6.7,7.9,7.1
